document_title	date	issue_name_from_titles	cluster_id	category
"""금융사 배상, 이통사 등록 취소""…1조 피해, 보이스피싱과의 전쟁"	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
스위스 마터호른서 한국인 숨진 채 발견…동료 신고	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
[속보] 보이스피싱과의 전쟁…금융사에도 '배상 책임' 물린다	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
금감원, 감사인 지정제도 온라인 설명회 실시	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
보이스피싱 피해… 은행·이통사 책임	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
통신사·은행에도 책임 묻는다…'파격적' 보이스피싱 대책	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
보이스피싱 피해액 은행이 부담한다…'무과실 배상책임' 추진	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
李대통령 보이스피싱 대책 주문에…금융위 ‘무과실 배상 책임’ 도입하기로	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
보이스피싱, 금융사 '과실 없어도 책임'… '대포폰' 방치한 이통사 등록 취소	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
보이스 피싱 발생 시 금융권에도 배상 책임 묻도록 법제화	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
'그놈 목소리' 근절한다…금융사에 배상책임, 대포폰 통신사 등록취소	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
대포폰 개통하면 대리점 이통사와 계약 해지…정부, ‘보이스피싱 근절대책’ 발표	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
보이스피싱 피해, 고객 중과실 아니면 ‘금융사 배상’ 추진	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
한성숙 중기부장관 “중소기업·소상공인 사회안전망 구축이 최우선 과제”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
‘BTS 정국·대기업 회장’ 정보 해킹해 640억 빼돌린 일당 18명 검거···3명 구속	20250828	보이스피싱 및 금융사 배상책임 강화	28	경제 일반
‘고객·소통’ 강조한 한성숙 중기부 장관 “정책 찾기 쉽게, 소외되는 사람 없게 바꾸겠다”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
삼성전자, IFA서 갤럭시 S25 FE·탭 S11 공개	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
통계청, 국가통계발전포럼	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"한신평 ""HD현대重·현대미포 합병, 사업역량 결집 긍정적"""	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
이재명 경제정책 설계 이동진, 부총리 정책보좌관으로	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
"""쉬운 이자장사 치중""… 은행 압박한 이찬진"	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
"은행장 만난 이찬진 ""소비자보호 최우선…ELS사태 등 재발 안돼"""	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
李대통령 “너무 많아” 지적에… 금융 공공기관 통폐합 나선다	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
이찬진 신임 금감원장과 은행장 첫 간담회…‘소비자 보호’ 강조	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
"이찬진, 은행장에 ""금융사고는 '자물쇠 깨진 금고', 소비자 보호 최우선"""	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
"은행에 날세운 금감원장 ""손쉬운 이자장사 치중"""	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
"은행장 만난 이찬진 ""소비자보호 최우선""…'이자장사'도 비판(종합)"	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
셀트리온, 베트남 제약 시장 진출 가속…제품군 확대	20250828	바이오헬스 혁신 및 글로벌 시장 확장	42	경제 일반
파로스아이바이오, 'PHI-101' 미세잔존질환 연구자임상 승인	20250828	바이오헬스 혁신 및 글로벌 시장 확장	42	경제 일반
이찬진 금감원장, 은행장들과 상견례 “소비자 보호 최우선…건전성 개선을”	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
이찬진 금감원장, 은행장 첫만남서 “은행이 이자장사 치중, 생산적 금융 미흡”	20250828	금융 감독 및 공정 경제 개편	18	경제 일반
구윤철, 첫 공운위서 ‘尹 재정건전화계획’ 반영 안 한다[Pick코노미]	20250828	확장재정과 국가채무 증가	35	경제 일반
“저출산 문제 심각한데, 미래 대비용 재정 대책은 안녕한가요?”	20250828	확장재정과 국가채무 증가	35	경제 일반
상반기에만 농·어업인 빚 2000억 대신 갚은 농신보… 건전성 우려에도 대위변제 매년 늘어	20250828	확장재정과 국가채무 증가	35	경제 일반
“기재부, 양치기 소년이냐”…10년 중 7번 세수예측 크게 빗나갔다	20250828	확장재정과 국가채무 증가	35	경제 일반
'세수 예측' 빗나가는 기재부, 4년간 오차만 200조원 넘어	20250828	확장재정과 국가채무 증가	35	경제 일반
경남도, 극한호우 피해 농가에 예비비 33억4000만원 긴급 지원	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
'딸기 재배 1위' 경남도, 집중호우 피해 딸기농가 긴급 지원	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
‘극한 호우’ 적응하려면 ‘물길 정비’가 답이다 [기고/주영일]	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
어두운 골목에 ‘안심가로등’ 3420개 설치… 에너지 취약계층에 무상으로 보일러 교체	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
농협·고향주부모임, 사랑의 삼계탕나눔 행사	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
강원농협, 화천서 사랑의 암송아지 릴레이 전달식	20250828	자연재해 및 농업 피해 복구 지원	47	경제 일반
돼지털 팔던 나라…5만 배 이상 성장	20250828	저성장 지속 및 성장률 전망 변화	38	경제 일반
[2보] 미국 2분기 성장률 잠정치 3.3%…속보치서 0.3%p 상향	20250828	저성장 지속 및 성장률 전망 변화	38	경제 일반
추경·소비쿠폰에도… 0%대 못 벗어난 성장률	20250828	저성장 지속 및 성장률 전망 변화	38	경제 일반
미국 2분기 성장률 잠정치 3.3%…속보치서 0.3%p 상향(종합)	20250828	저성장 지속 및 성장률 전망 변화	38	경제 일반
이상균·노진율 HD현대중공업 대표 “‘통합으로 美 ‘마스가’·방산 선도할 것”	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
한화, 7조원 더 쏟아붓는다… 김동관 “마스가 중추 역할”	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
한성숙 장관 “벤처투자 40조원 달성”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
HD현대重·현대미포 합병… 몸집 키워 마스가·글로벌 시장 선점	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
LG생활건강, 해태htb 매각 검토…음료사업 경영효율화 추진	20250828	퀵커머스 경쟁 격화	52	경제 일반
“빠른 배송이 경쟁력”…유통업계 ‘1시간내’ 퀵커머스 전쟁	20250828	퀵커머스 경쟁 격화	52	경제 일반
당일배송? 이젠 1시간 컷… 퀵커머스 신세계 연다	20250828	퀵커머스 경쟁 격화	52	경제 일반
“스트리트웨어 감성에 여성미 담아”…로제가 직접 만든 ‘이 신발’ 뭐길래	20250828	퀵커머스 경쟁 격화	52	경제 일반
에이블씨엔씨 어퓨, 美 아마존서 헤어 제품 매출 72%↑	20250828	퀵커머스 경쟁 격화	52	경제 일반
퀵커머스시장 5년 후 6조 육박…배민·쿠팡이츠 '경쟁가열'	20250828	퀵커머스 경쟁 격화	52	경제 일반
LG생활건강, 해태htb 매각 검토…음료 사업 구조조정 추진	20250828	퀵커머스 경쟁 격화	52	경제 일반
GS샵, 개국 30주년 맞아 새 BI…모바일 변화 반영	20250828	퀵커머스 경쟁 격화	52	경제 일반
SSG닷컴, 즉시 배송 ‘바로퀵’ 서비스 내달부터 실시	20250828	퀵커머스 경쟁 격화	52	경제 일반
CJ온스타일, 중소 입점사 틱톡샵 진출 돕는다	20250828	퀵커머스 경쟁 격화	52	경제 일반
"30주년 맞은 GS샵, 로고 바꾼다…""모바일 중심 홈쇼핑 변화 반영"""	20250828	퀵커머스 경쟁 격화	52	경제 일반
LG생활건강 “코카콜라음료 안 판다”…해태htb는 매각 검토	20250828	퀵커머스 경쟁 격화	52	경제 일반
‘쓱닷컴으로 이마트 상품 1시간 내 배송’…퀵커머스 무한 경쟁 격화	20250828	퀵커머스 경쟁 격화	52	경제 일반
"CJ대한통운 ""이커머스 풀필먼트 물동량 20% 증가…매출 효자"""	20250828	퀵커머스 경쟁 격화	52	경제 일반
“이마트 상품 1시간내 배송”…SSG닷컴, 퀵커머스 ‘바로퀵’ 시작	20250828	퀵커머스 경쟁 격화	52	경제 일반
에이유브랜즈, 심천·베이징 매장 흥행 속 중국 진출 가속화	20250828	퀵커머스 경쟁 격화	52	경제 일반
147만원짜리 종량제 봉투…이게 '찐부자'들의 명품?	20250828	퀵커머스 경쟁 격화	52	경제 일반
한미 전문가들, 이재명-트럼프 회담 평가	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
저성장 터널 갇힌 韓…내년 성장률 1.4%로 떨어질수도	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
한국은행, 기준금리 동결…연 2.50% 유지	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
"이창용 한은총재 ""내년 상반기까지는 금리 인하 기조 가능성"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
'취임 30일' 한성숙 중기부 장관...'임기 내' 이루고 싶은 세 가지는	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"""韓 기업 경영 최대 장애물은 금융접근성·세금·노동규제"""	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
한성숙 장관 “벤처투자 40조 달성·중소기업 통합플랫폼 구축할 터”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"한성숙 ""노란봉투법 향후 반년 중요...중소기업계 의견 낼 것"""	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
한성숙 “재도전하는 중기·벤처 위한 생업 안전망 구축 시급”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"대통령실, 첫 '방위산업발전추진단' 회의…""수출 지원 논의"""	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"한성숙 장관 ""소비쿠폰 긍정적 신호…미국 수출 중기 예산 확보"""	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
“금융·세금 부담 큰 기업, 주요 설비 등 투자 최대 21.1%P 낮아”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
韓기업, 금융접근성·세금·노동규제 ‘최대 장애물’…“투자 감소 원인”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
“기업하기 좋은 투명·공정한 조달시장 구축하겠다”	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
벤처기업 29곳, 두바이·리야드서 투자유치 나선다	20250828	중소기업 및 벤처기업 지원 및 규제 완화	9	경제 일반
"""李-트럼프 회담은 과정의 시작…길고 심각한 후속 협상 예상"""	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
美와 합의문 논의 난항?…日관세협상 각료, 출국 당일 방미 취소	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
“대미 통상 불확실성 남아…제조업 재건 파트너 확인은 큰 의미”	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
한국해운협회, 국제해운회의소에 美입항수수료 우려 전달	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
김영록 “철강 50% 관세, 실무협상서 관심 갖길”	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
안미경중의 종언… “한미 제조 동맹으로 中 기술 굴기에 대응해야”	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
"美재무, 美 조선업체 지분 확보 가능성 시사…""자급자족 필요"""	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
한국해운협회, 국제해운회의소에 ‘美 입항수수료’ 우려 전달	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
"한기평 ""포스코그룹, '업황·투자·관세' 삼중고"""	20250828	건설업계 중대재해 및 불법하도급 문제	25	경제 일반
“재생에너지, 韓 새로운 리더십 발휘할 분야”	20250828	에너지 전환 및 재생에너지 정책 변화	36	경제 일반
[게시판] 케이뱅크 ONE 체크카드, 발급 100만장 돌파	20250828	상생페이백 및 금융지원 확대	7	경제 일반
부천페이 인센티브 7→10%로 확대	20250828	상생페이백 및 금융지원 확대	7	경제 일반
“문화누리카드로 공연보고 느낀 감동 함께 나눠요”	20250828	상생페이백 및 금융지원 확대	7	경제 일반
IBK기업은행, 중소기업 근로자 자녀 788명에게 장학금 전달	20250828	상생페이백 및 금융지원 확대	7	경제 일반
“사장님, 휴가 좀 가세요!” 자영업자에게 최대 300만원 휴가비 쏘는 케이뱅크	20250828	상생페이백 및 금융지원 확대	7	경제 일반
생활비·연금·용돈 … 가족금융 한곳서 관리	20250828	상생페이백 및 금융지원 확대	7	경제 일반
"브라질 ""미국 법원에 '50% 상호 관세 부과' 제소할 수도"""	20250828	트럼프 관세 정책 및 국제 무역 갈등	23	경제 일반
‘무역 전쟁’ 벌이는 美...관세 수입 좀 늘었을까	20250828	트럼프 관세 정책 및 국제 무역 갈등	23	경제 일반
"경기도 산단 내 태양광 허용 면적 98.5%…""RE100 기반 구축"""	20250828	에너지 전환 및 재생에너지 정책 변화	36	경제 일반
한국지역난방공사 “북방 비즈니스 개척”···중앙아시아에 ‘K-난방’ 수출 확대	20250828	에너지 전환 및 재생에너지 정책 변화	36	경제 일반
전기요금 깎아주고, 나눠내고… 한전 ‘에너지 복지’ 앞장선다	20250828	에너지 전환 및 재생에너지 정책 변화	36	경제 일반
HD현대重, 노르웨이선급 '500MW급 해상변전소 설계' 인증 획득	20250828	에너지 전환 및 재생에너지 정책 변화	36	경제 일반
미 군함 일부 국내 건조…'행정명령'으로 우회?	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
"삼성증권 'HD현대重·미포 합병…단기적으로도 주가 긍정영향"""	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
조선업 호황에 ‘마스가’ 훈풍…부산에 기회	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
한화, 필리조선소에 7조 투자…‘마스가’ 본격 시동	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
"울산 동구청장 ""HD현대중·현대미포 합병, 고용불안 없어야"""	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
HD현대重·HD현대미포 합병… 조선·방산 경쟁력 키운다	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
HD현대·한화오션, 캐나다 잠수함 사업 최종 후보	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
HD현대重-미포조선 합병, ‘마스가’ 선점 나선다	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
HD현대重·현대미포 합병 추진…증권가 ‘호평’, 주가는 장 초반 하락세	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
美재무 “조선업체 지분 갖겠다”…마스가 추진 한국 조선사 긴장	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
“HD현대 두 조선소 합병, 고용불안 없어야”	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
조선소 전격 합병…배경과 기대 효과는?	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
‘벌크업’ 통해 미국 군함 수주 시동…‘마스가 훈풍’ 올라탄 K-조선	20250828	한미 조선업 협력 및 '마스가' 프로젝트	16	경제 일반
[이코노 브리핑] 국민은행, 국립암센터와 사회공헌 협약 외	20250828	상생페이백 및 금융지원 확대	7	경제 일반
또 미뤄진 '관세 인하'에 자동차 업계 '비명'..미국, '협상 무기' 악용?	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
TV랑 맞춤형 대화를…삼성전자, TV·모니터에 '코파일럿' AI 탑재	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
관세청, 새로운 정책 브랜드 ‘수출 e-로움’ 공개…K-역직구의 새로운 길 개척	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
美와 합의문 논의 난항?…日관세협상 각료, 출국 당일 방미 취소(종합)	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
관세 인하 언제되나… 車업계 ‘시름’ [한·미 정상회담 이후]	20250828	한미 관세 협상 및 대미 투자	17	경제 일반
LG전자 ‘빌트인형’ 로봇청소기…숨어있다 청소하고 다시 ‘쏙’	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
中과 디스플레이 경쟁…LCD엔 밀렸지만 고부가 OLED선 격차 벌린다	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
가장 얇은 아이폰, 국내 부품업계 기술력 품었네	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
"전기·수도처럼…삼성 ""AI 홈, 삶의 인프라로 자리 잡을 것"""	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
'말하는 냉장고'에서 'AI 홈'까지…삼성, IFA서 혁신 잇는다	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
저성장보다 무서운 집값…금리 2연속 동결	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
LG전자, 사용할 때만 모습 보이는 ‘빌트인형’ 로봇청소기 첫 선	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
삼성, 유럽 스마트폰 1위 수성…시장 점유율 36%	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
IFA 2025 D-7...삼성 갤럭시 S25 FE·LG 스팀 로봇청소기 첫 공개	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
LG전자, IFA서 로봇청소기 신제품 공개…위생 관리 성능↑	20250828	AI 기반 가전 혁신 및 글로벌 시장 경쟁 (홍보 클러스터)	13	경제 일반
'싸늘한 경기'보다 '뜨거운 집값'부터…韓銀 이번에도 금리 동결	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
올해 성장률 전망 '찔끔' 올라 0.9%…추경·관세 선방에도 건설경기가 발목	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
경복궁면세점, 김해국제공항 입국장면세점 5년 더 운영	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
제주항공, ‘인천~괌’ 운항 중단…“사업계획 변경”	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
"이스타항공, 옌타이 노선 취항…""中 노선 특가 행사 진행"""	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
글로벌 항공업계, 조종사 연령 상한 65세→67세 상향 건의	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
“GD님이라니”…대한항공, 지드래곤 ‘잠옷 공항패션’에 감격한 이유?	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
삼일PwC “법원에 인천공항 면세점 임대료 감정서 제출한 적 없다”	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
인천공항-면세점 임대료 조정 결렬…신라·신세계 철수 고민(종합)	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
인천공항 활주로 첫 4개 가동… 이착륙 시간 빨라진다	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
티웨이항공, 1년간 인천∼파리 10만여명 수송…2030 비중 63％	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
[단독]대한항공, “인력 부족” 토로에 ‘휴무일 희망근무 신청’ 도입…“꼼수 돌려막기”	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
“편해서 못 벗겠네”…지드래곤 공항패션, 일등석 잠옷이었다 [포착]	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
신세계·신라 면세점 철수하나… 인천공항 임대료 조정 ‘결렬’	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
“땅장사” 비판 받던 LH 개혁 착수…택지 매각→국가 직접 개발 전환될까	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
인천공항-면세점 임대료 조정 결렬…신라·신세계 철수 고민	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
잠옷 입고 공항 들어선 지드래곤, 대한항공이 샤라웃한 이유	20250828	항공산업 불확실성 및 임대료 갈등	11	경제 일반
올해 성장률 0.1%p 올린 한은…“관세 불확실성 탓 가파른 회복 어려워”	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
오늘 금통위…집값·가계대출 불안에 금리 동결 가능성	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
연준의 금리 조정에 영향끼치는 고용 시장 상태는 어떨까	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
저성장보다 무서운 집값…한은, 2연속 금리 동결	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
[속보] 한은 총재 “내년 성장률 1.6%면 내년 상반기까지 금리인하 기조”	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
"한은총재 ""금리로 집값 잡을수 없어…상승 부추기지 말자는 것"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
한은총재 “금통위원 5명, 3개월내 2.5%보다 인하 가능성”	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
"한은총재 ""한미정상회담 긍정적…금리 동결 부담 덜어"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
대출규제 두 달...서울 아파트 거래 줄었지만 가격 안 꺾여	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
대출규제 이후 서울 아파트값 '숨고르기'…마포·성동은 상승폭 확대	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
올해 벼 재배면적 ‘역대 최소’…“정부 목표보다는 적게 줄어”	20250828	쌀 산업 위기 및 원산지 표시 문제	48	경제 일반
'중기 경기' 되살아날까...전망 지수 한 달 만에 상승 전환	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
국토부, 전세사기 피해 예방 종합 안내서 발간	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
“귀신 나올라” 지방에 쌓여가는 폐가…빈집 철거하면 토지재산세 절반 깎아준	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
26개월째 오른 서울 월세… “월급 3분의 1이 집세”	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
‘6·27 규제’ 이후 서울 집값 상승세 둔화 지속	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
서울 집값, 16주 만에 최저 상승률	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
LH, 비수도권 ‘악성 미분양 아파트’ 직접매입 2차 매입공고 실시	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
업황 부진 영향 8월 울산 기업심리지수 2p↓	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
상반기 울산 출생아 2,765명…전년대비 5.9%↑	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
전세계약 맺을 땐 ‘3·3·3 법칙’ 기억하세요	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
경기도, 용인 반도체 국가산단 100억대 불법투기 적발	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
1·2인 가구로 분화하는 서울… 인구가 줄어도 살 집이 없다	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
강일동 84.8㎡ 아파트 6억8160만원	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
‘LH 개혁위원회’ 출범… 개혁 방안 마련 본격 착수	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
광주·전남 체감경기 또 하락…석유화학 불황 여파	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
‘세컨드홈’ 취득세 최대 50%까지 감면	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
제주 관광·소비 회복…소비심리 4년 2개월만 최고치	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
[굿모닝경제] 55만 거주지 이동 / 편의점 매출 증가세 / 메가 조선사 탄생	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
‘3만원 주택’ 추가 모집…550세대 선발	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
"""수도권 빌라 10곳중 3곳은 2년 전 보증금으로 전세대출 불가"""	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
"""7년째 서울 가구 증가 속도가 주택 공급보다 빨라"""	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
빈집 철거하면 토지 재산세 5년간 50% 감면	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
7월 전국 1순위 청약 경쟁률, 21개월 만에 가장 낮아… 평균 10대 1이하로	20250828	부동산 시장 불안정성 및 대출 규제 영향	5	경제 일반
"[속보] 한은총재 ""금리로 집값 잡을수 없어…상승 부추기지 말자는 것"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
쌀 공급 넘치는데…벼 재배 '확' 못줄였다	20250828	쌀 산업 위기 및 원산지 표시 문제	48	경제 일반
‘취업하려면 AI 마음부터 얻어야’… AI시대, 채용시장도 전환	20250828	AI 혁신과 일자리 변화	44	경제 일반
우후죽순 데이터센터의 그늘...전기료 올리고 환경 파괴 논란도	20250828	AI 혁신과 일자리 변화	44	경제 일반
AI 대체 일반 개발자 ‘파리 목숨’… 최상위급 인력은 몸값 천정부지	20250828	AI 혁신과 일자리 변화	44	경제 일반
LG CNS·네이버, AI 기반 ‘쇼핑 광고 최적화’ 서비스	20250828	AI 혁신과 일자리 변화	44	경제 일반
“업무 과부하 시대, AI를 손발처럼 활용하는 ‘AI 보스’가 되어야”	20250828	AI 혁신과 일자리 변화	44	경제 일반
수도권 도시물류 ‘투데이', 시리즈B 172억 투자 유치	20250828	AI 혁신과 일자리 변화	44	경제 일반
AI ‘나노바나나’는 구글 작품… 손흥민 사진 넣자 피규어 뚝딱	20250828	AI 혁신과 일자리 변화	44	경제 일반
“챗GPT가 죽는 방법 탐색 도와” 美서 소송	20250828	AI 혁신과 일자리 변화	44	경제 일반
“언론에 정당한 대가를”… ‘기사 활용비’ 낸다는 퍼플렉시티	20250828	AI 혁신과 일자리 변화	44	경제 일반
과제부터 논문까지 “안 쓰면 손해”… 깊어지는 AI의존증	20250828	AI 혁신과 일자리 변화	44	경제 일반
“다이어트 보조제 OOO 추천요”… 챗GPT, 10대에 ‘위험한 응답’	20250828	AI 혁신과 일자리 변화	44	경제 일반
“생성형 AI 등장 수작업 코딩 끝”… 유망하던 개발자도 안 뽑아	20250828	AI 혁신과 일자리 변화	44	경제 일반
"한은총재 ""내년 성장률 1.6%면 상반기까지 금리인하 기조"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
"[속보] 한은총재 ""美 관세협상 긍정적 결과…8월초 전망과 큰차이 없어"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
"[속보] 한은총재 ""이론적으로 기준금리 1%p 인하, 성장률 0.24%p↑"""	20250828	기준금리 동결 및 금리 인하 기대감	39	경제 일반
